2026-03-31T19:05:19Z	40.8924335000	29.3791541000
2026-03-31T19:05:20Z	40.8924228000	29.3791584000
2026-03-31T19:05:22Z	40.8924099000	29.3791626000
2026-03-31T19:05:23Z	40.8923993000	29.3791644000
2026-03-31T19:05:24Z	40.8923935000	29.3791634000
2026-03-31T19:05:25Z	40.8923900000	29.3791672000
2026-03-31T19:05:27Z	40.8923835000	29.3791697000
2026-03-31T19:05:28Z	40.8923769000	29.3791700000
2026-03-31T19:05:30Z	40.8923677000	29.3791726000
2026-03-31T19:05:31Z	40.8923600000	29.3791705000
2026-03-31T19:05:32Z	40.8923534000	29.3791685000
2026-03-31T19:05:33Z	40.8923478000	29.3791733000
2026-03-31T19:05:35Z	40.8923437000	29.3791807000
2026-03-31T19:05:36Z	40.8923382000	29.3791903000
2026-03-31T19:05:38Z	40.8923287000	29.3791939000
2026-03-31T19:05:39Z	40.8923166000	29.3791954000
2026-03-31T19:05:40Z	40.8923052000	29.3791961000
2026-03-31T19:05:41Z	40.8922976000	29.3791962000
2026-03-31T19:05:43Z	40.8922871000	29.3791971000
2026-03-31T19:05:44Z	40.8922742000	29.3791980000
2026-03-31T19:05:45Z	40.8922656000	29.3791987000
2026-03-31T19:05:47Z	40.8922550000	29.3792006000
2026-03-31T19:05:48Z	40.8922429000	29.3792033000
2026-03-31T19:05:49Z	40.8922323000	29.3792062000
2026-03-31T19:05:50Z	40.8922218000	29.3792095000
2026-03-31T19:05:51Z	40.8922141000	29.3792139000
2026-03-31T19:05:53Z	40.8921989000	29.3792193000
2026-03-31T19:05:54Z	40.8921878000	29.3792253000
2026-03-31T19:05:55Z	40.8921765000	29.3792314000
2026-03-31T19:05:57Z	40.8921636000	29.3792379000
2026-03-31T19:05:58Z	40.8921511000	29.3792420000
2026-03-31T19:05:59Z	40.8921389000	29.3792484000
2026-03-31T19:06:01Z	40.8921274000	29.3792545000
2026-03-31T19:06:02Z	40.8921174000	29.3792601000
2026-03-31T19:06:03Z	40.8921059000	29.3792707000
2026-03-31T19:06:04Z	40.8920938000	29.3792732000
2026-03-31T19:06:05Z	40.8920816000	29.3792764000
2026-03-31T19:06:06Z	40.8920716000	29.3792802000
2026-03-31T19:06:08Z	40.8920572000	29.3792857000
2026-03-31T19:06:09Z	40.8920451000	29.3792904000
2026-03-31T19:06:10Z	40.8920321000	29.3792960000
2026-03-31T19:06:12Z	40.8920201000	29.3793078000
2026-03-31T19:06:13Z	40.8920081000	29.3793126000
2026-03-31T19:06:14Z	40.8919955000	29.3793165000
2026-03-31T19:06:15Z	40.8919843000	29.3793194000
2026-03-31T19:06:16Z	40.8919749000	29.3793211000
2026-03-31T19:06:17Z	40.8919649000	29.3793237000
2026-03-31T19:06:19Z	40.8919564000	29.3793245000
2026-03-31T19:06:20Z	40.8919449000	29.3793260000
2026-03-31T19:06:21Z	40.8919314000	29.3793288000
2026-03-31T19:06:22Z	40.8919187000	29.3793296000
2026-03-31T19:06:23Z	40.8919102000	29.3793304000
2026-03-31T19:06:25Z	40.8918948000	29.3793339000
2026-03-31T19:06:26Z	40.8918841000	29.3793374000
2026-03-31T19:06:27Z	40.8918739000	29.3793411000
2026-03-31T19:06:29Z	40.8918595000	29.3793484000
2026-03-31T19:06:30Z	40.8918450000	29.3793607000
2026-03-31T19:06:31Z	40.8918323000	29.3793670000
2026-03-31T19:06:33Z	40.8918161000	29.3793721000
2026-03-31T19:06:34Z	40.8918011000	29.3793771000
2026-03-31T19:06:35Z	40.8917891000	29.3793846000
2026-03-31T19:06:37Z	40.8917758000	29.3793910000
2026-03-31T19:06:38Z	40.8917645000	29.3793959000
2026-03-31T19:06:39Z	40.8917512000	29.3794059000
2026-03-31T19:06:40Z	40.8917384000	29.3794161000
2026-03-31T19:06:41Z	40.8917278000	29.3794212000
2026-03-31T19:06:42Z	40.8917175000	29.3794255000
2026-03-31T19:06:43Z	40.8917073000	29.3794303000
2026-03-31T19:06:44Z	40.8916977000	29.3794361000
2026-03-31T19:06:46Z	40.8916879000	29.3794459000
2026-03-31T19:06:47Z	40.8916781000	29.3794574000
2026-03-31T19:06:48Z	40.8916655000	29.3794664000
2026-03-31T19:06:49Z	40.8916559000	29.3794700000
2026-03-31T19:06:50Z	40.8916426000	29.3794766000
2026-03-31T19:06:52Z	40.8916334000	29.3794836000
2026-03-31T19:06:53Z	40.8916216000	29.3794891000
2026-03-31T19:06:54Z	40.8916098000	29.3794941000
2026-03-31T19:06:55Z	40.8916024000	29.3795002000
2026-03-31T19:06:56Z	40.8915932000	29.3795034000
2026-03-31T19:06:57Z	40.8915822000	29.3795072000
2026-03-31T19:06:59Z	40.8915714000	29.3795131000
2026-03-31T19:07:00Z	40.8915594000	29.3795170000
2026-03-31T19:07:01Z	40.8915476000	29.3795179000
2026-03-31T19:07:02Z	40.8915355000	29.3795175000
2026-03-31T19:07:03Z	40.8915257000	29.3795155000
2026-03-31T19:07:05Z	40.8915143000	29.3794982000
2026-03-31T19:07:06Z	40.8915205000	29.3794898000
2026-03-31T19:07:07Z	40.8915223000	29.3794893000
2026-03-31T19:07:09Z	40.8915229000	29.3794928000
2026-03-31T19:07:10Z	40.8915230000	29.3794923000
2026-03-31T19:07:11Z	40.8915227000	29.3794925000
